,node,node_name,category,asset_type,asset_id,data_model_id,data_model_name,data_pool_id,data_pool_name,knowledge_model_id,knowledge_model_key
649,6fb03d9f-d533-4eb9-bcd3-3560729240f5.lineage_mapping.data_job_id_target,lineage_mapping.data_job_id_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
650,6fb03d9f-d533-4eb9-bcd3-3560729240f5.lineage_mapping.data_job_name_source,lineage_mapping.data_job_name_source,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
651,6fb03d9f-d533-4eb9-bcd3-3560729240f5.lineage_mapping.task_target,lineage_mapping.task_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
652,6fb03d9f-d533-4eb9-bcd3-3560729240f5.lineage_mapping.scheduling_id_target,lineage_mapping.scheduling_id_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
653,6fb03d9f-d533-4eb9-bcd3-3560729240f5.lineage_mapping.last_step_execution_status,lineage_mapping.last_step_execution_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
654,6fb03d9f-d533-4eb9-bcd3-3560729240f5.lineage_mapping.data_pool_name_target,lineage_mapping.data_pool_name_target,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
655,6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_execution_events.name,schedule_execution_events.name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
656,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.task_name,data_model_tables.task_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
657,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.data_model_created_at,data_model_tables.data_model_created_at,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
658,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.data_pool_name,data_model_tables.data_pool_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
659,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.created_at,data_model_tables.created_at,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
660,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.data_pool_id,data_model_tables.data_pool_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
661,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.task_id,data_model_tables.task_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
662,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.data_job_id,data_model_tables.data_job_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
663,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.table_id,data_model_tables.table_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
664,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.table_name,data_model_tables.table_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
665,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.row_count,data_model_tables.row_count,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
666,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.mode,data_model_tables.mode,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
667,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.data_model_id,data_model_tables.data_model_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
668,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.table_schema,data_model_tables.table_schema,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
669,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.table_alias_or_name,data_model_tables.table_alias_or_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
670,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_tables.associated_objects_events_entity,data_model_tables.associated_objects_events_entity,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
671,6fb03d9f-d533-4eb9-bcd3-3560729240f5.extraction_step_tables.task_created_at,extraction_step_tables.task_created_at,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
672,6fb03d9f-d533-4eb9-bcd3-3560729240f5.extraction_step_tables.table_id,extraction_step_tables.table_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
673,6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_execution_events.name,task_execution_events.name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
674,6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_execution_events.task_type,task_execution_events.task_type,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
675,6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_executions.mode,task_executions.mode,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
676,6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_executions.last_end_time,task_executions.last_end_time,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
677,6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_executions.task_execution_time,task_executions.task_execution_time,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
678,6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_executions.last_status,task_executions.last_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
679,6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_executions.last_start_time,task_executions.last_start_time,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
680,6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_executions.message,task_executions.message,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
681,6fb03d9f-d533-4eb9-bcd3-3560729240f5._cel_sys_foreign_keys.n_table,_cel_sys_foreign_keys.n_table,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
682,6fb03d9f-d533-4eb9-bcd3-3560729240f5._cel_sys_foreign_keys.1_table,_cel_sys_foreign_keys.1_table,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
683,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.column_count,data_pool_tables.column_count,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
684,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_schema,data_pool_tables.table_schema,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
685,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_id,data_pool_tables.table_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
686,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_origin,data_pool_tables.table_origin,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
687,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_name,data_pool_tables.table_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
688,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_type,data_pool_tables.table_type,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
689,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_columns.column_name,data_pool_columns.column_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
690,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_columns.data_type,data_pool_columns.data_type,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
691,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_columns.data_type_length,data_pool_columns.data_type_length,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
692,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_columns.table_id,data_pool_columns.table_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
693,6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.mode,schedule_executions.mode,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
694,6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.last_status,schedule_executions.last_status,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
695,6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.last_execution_duration,schedule_executions.last_execution_duration,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
696,6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.message,schedule_executions.message,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
697,6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.schedule_name,schedule_executions.schedule_name,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
698,6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.end_time_execution,schedule_executions.end_time_execution,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
699,6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.start_time_execution,schedule_executions.start_time_execution,ATTRIBUTES-CALCULATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
700,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_schema_id,data_connections.data_schema_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
701,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_connection_type,data_connections.data_connection_type,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
702,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_pool_id,data_connections.data_pool_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
703,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_connection_name,data_connections.data_connection_name,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
704,6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_connection_id,data_connections.data_connection_id,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
705,6fb03d9f-d533-4eb9-bcd3-3560729240f5.step_execution_events.created_at,step_execution_events.created_at,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
706,6fb03d9f-d533-4eb9-bcd3-3560729240f5.step_execution_events.clean_status,step_execution_events.clean_status,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
707,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.node,mapping_nodes.node,ATTRIBUTES-AUTO_GENERATED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,6fb03d9f-d533-4eb9-bcd3-3560729240f5,km-data-lineage
